,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 16:07:00,-9.266666666666667,1.9777777777777779,9.133333333333333,16.466666666666665,21.57777777777778,-10.911111111111111,3.7777777777777777,8.177777777777777,4.5777777777777775,10.177777777777777,-19.133333333333333,4.355555555555555
2020-09-23 16:08:00,-9.4,1.9333333333333333,9.088888888888889,16.444444444444443,21.666666666666668,-10.977777777777778,3.9555555555555557,8.333333333333334,4.6,10.177777777777777,-19.244444444444444,4.355555555555555
2020-09-23 16:09:00,-9.533333333333333,1.8888888888888888,9.0,16.466666666666665,21.8,-11.044444444444444,4.111111111111111,8.466666666666667,4.6,10.2,-19.31111111111111,4.333333333333333
2020-09-23 16:10:00,-9.688888888888888,1.8666666666666667,8.88888888888889,16.511111111111113,21.977777777777778,-11.088888888888889,4.266666666666667,8.6,4.555555555555555,10.222222222222221,-19.355555555555554,4.311111111111111
2020-09-23 16:11:00,-9.866666666666667,1.8666666666666667,8.777777777777779,16.6,22.155555555555555,-11.133333333333333,4.4222222222222225,8.733333333333333,4.488888888888889,10.28888888888889,-19.377777777777776,4.2444444444444445
2020-09-23 16:12:00,-10.0,1.8666666666666667,8.666666666666666,16.644444444444446,22.377777777777776,-11.177777777777777,4.555555555555555,8.822222222222223,4.466666666666667,10.355555555555556,-19.42222222222222,4.155555555555556
2020-09-23 16:13:00,-10.177777777777777,1.8444444444444446,8.577777777777778,16.68888888888889,22.622222222222224,-11.222222222222221,4.644444444444445,8.911111111111111,4.444444444444445,10.466666666666667,-19.466666666666665,4.088888888888889
2020-09-23 16:14:00,-10.355555555555556,1.8222222222222222,8.466666666666667,16.755555555555556,22.866666666666667,-11.266666666666667,4.7555555555555555,8.955555555555556,4.444444444444445,10.555555555555555,-19.488888888888887,4.044444444444444
2020-09-23 16:15:00,-10.533333333333333,1.7777777777777777,8.377777777777778,16.822222222222223,23.066666666666666,-11.311111111111112,4.844444444444444,9.022222222222222,4.444444444444445,10.6,-19.511111111111113,4.0
2020-09-23 16:16:00,-10.666666666666666,1.7555555555555555,8.28888888888889,16.866666666666667,23.244444444444444,-11.377777777777778,4.977777777777778,9.133333333333333,4.4222222222222225,10.6,-19.533333333333335,3.9555555555555557
2020-09-23 16:17:00,-10.777777777777779,1.7555555555555555,8.155555555555555,16.866666666666667,23.377777777777776,-11.488888888888889,5.133333333333334,9.266666666666667,4.4222222222222225,10.6,-19.533333333333335,3.9555555555555557
2020-09-23 16:18:00,-10.866666666666667,1.7555555555555555,8.0,16.91111111111111,23.466666666666665,-11.577777777777778,5.266666666666667,9.422222222222222,4.377777777777778,10.555555555555555,-19.533333333333335,3.9555555555555557
2020-09-23 16:19:00,-10.955555555555556,1.7777777777777777,7.822222222222222,16.933333333333334,23.511111111111113,-11.688888888888888,5.444444444444445,9.6,4.333333333333333,10.511111111111111,-19.533333333333335,3.933333333333333
2020-09-23 16:20:00,-11.088888888888889,1.8,7.644444444444445,17.0,23.533333333333335,-11.844444444444445,5.644444444444445,9.755555555555556,4.333333333333333,10.466666666666667,-19.533333333333335,3.933333333333333
2020-09-23 16:21:00,-11.222222222222221,1.8222222222222222,7.4222222222222225,17.08888888888889,23.57777777777778,-12.044444444444444,5.822222222222222,9.88888888888889,4.333333333333333,10.4,-19.533333333333335,3.933333333333333
2020-09-23 16:22:00,-11.333333333333334,1.8888888888888888,7.222222222222222,17.177777777777777,23.622222222222224,-12.222222222222221,6.0,10.022222222222222,4.355555555555555,10.355555555555556,-19.533333333333335,3.933333333333333
2020-09-23 16:23:00,-11.422222222222222,1.9777777777777779,7.044444444444444,17.288888888888888,23.666666666666668,-12.4,6.155555555555556,10.133333333333333,4.4,10.333333333333334,-19.533333333333335,3.888888888888889
2020-09-23 16:24:00,-11.555555555555555,2.066666666666667,6.888888888888889,17.42222222222222,23.68888888888889,-12.6,6.311111111111111,10.244444444444444,4.466666666666667,10.28888888888889,-19.555555555555557,3.8222222222222224
2020-09-23 16:25:00,-11.688888888888888,2.1333333333333333,6.777777777777778,17.555555555555557,23.68888888888889,-12.822222222222223,6.444444444444445,10.355555555555556,4.533333333333333,10.222222222222221,-19.6,3.7777777777777777
2020-09-23 16:26:00,-11.777777777777779,2.2,6.688888888888889,17.644444444444446,23.68888888888889,-13.044444444444444,6.555555555555555,10.488888888888889,4.622222222222222,10.155555555555555,-19.644444444444446,3.7333333333333334
2020-09-23 16:27:00,-11.88888888888889,2.2666666666666666,6.6,17.77777777777778,23.68888888888889,-13.311111111111112,6.666666666666667,10.666666666666666,4.733333333333333,10.11111111111111,-19.68888888888889,3.7111111111111112
2020-09-23 16:28:00,-12.022222222222222,2.3555555555555556,6.511111111111111,17.91111111111111,23.68888888888889,-13.555555555555555,6.733333333333333,10.822222222222223,4.844444444444444,10.066666666666666,-19.733333333333334,3.688888888888889
2020-09-23 16:29:00,-12.155555555555555,2.466666666666667,6.4,18.022222222222222,23.644444444444446,-13.8,6.8,10.955555555555556,4.933333333333334,9.977777777777778,-19.8,3.6666666666666665
2020-09-23 16:30:00,-12.28888888888889,2.577777777777778,6.333333333333333,18.133333333333333,23.6,-14.0,6.888888888888889,11.088888888888889,4.977777777777778,9.866666666666667,-19.866666666666667,3.6222222222222222
2020-09-23 16:31:00,-12.422222222222222,2.7333333333333334,6.2444444444444445,18.244444444444444,23.533333333333335,-14.222222222222221,7.0,11.177777777777777,5.066666666666666,9.755555555555556,-19.977777777777778,3.533333333333333
2020-09-23 16:32:00,-12.555555555555555,2.911111111111111,6.155555555555556,18.355555555555554,23.466666666666665,-14.466666666666667,7.111111111111111,11.244444444444444,5.133333333333334,9.688888888888888,-20.11111111111111,3.466666666666667
2020-09-23 16:33:00,-12.688888888888888,3.066666666666667,6.088888888888889,18.488888888888887,23.42222222222222,-14.71111111111111,7.177777777777778,11.311111111111112,5.155555555555556,9.622222222222222,-20.244444444444444,3.422222222222222
2020-09-23 16:34:00,-12.822222222222223,3.2,6.044444444444444,18.644444444444446,23.377777777777776,-14.977777777777778,7.2444444444444445,11.422222222222222,5.177777777777778,9.577777777777778,-20.355555555555554,3.4
2020-09-23 16:35:00,-12.933333333333334,3.3555555555555556,5.977777777777778,18.822222222222223,23.31111111111111,-15.244444444444444,7.333333333333333,11.488888888888889,5.2,9.577777777777778,-20.466666666666665,3.3555555555555556
2020-09-23 16:36:00,-13.022222222222222,3.488888888888889,5.888888888888889,18.955555555555556,23.244444444444444,-15.488888888888889,7.4222222222222225,11.533333333333333,5.266666666666667,9.6,-20.6,3.2888888888888888
2020-09-23 16:37:00,-13.11111111111111,3.6222222222222222,5.844444444444444,19.066666666666666,23.177777777777777,-15.71111111111111,7.466666666666667,11.577777777777778,5.311111111111111,9.644444444444444,-20.733333333333334,3.2444444444444445
2020-09-23 16:38:00,-13.2,3.7555555555555555,5.822222222222222,19.155555555555555,23.11111111111111,-15.933333333333334,7.555555555555555,11.644444444444444,5.355555555555555,9.71111111111111,-20.844444444444445,3.1777777777777776
2020-09-23 16:39:00,-13.28888888888889,3.888888888888889,5.8,19.2,23.0,-16.2,7.622222222222222,11.71111111111111,5.355555555555555,9.777777777777779,-20.933333333333334,3.1333333333333333
2020-09-23 16:40:00,-13.4,4.022222222222222,5.8,19.22222222222222,22.88888888888889,-16.466666666666665,7.644444444444445,11.755555555555556,5.355555555555555,9.844444444444445,-21.022222222222222,3.088888888888889
2020-09-23 16:41:00,-13.488888888888889,4.2,5.822222222222222,19.244444444444444,22.755555555555556,-16.755555555555556,7.688888888888889,11.8,5.377777777777778,9.88888888888889,-21.11111111111111,3.066666666666667
2020-09-23 16:42:00,-13.555555555555555,4.4222222222222225,5.844444444444444,19.266666666666666,22.644444444444446,-17.066666666666666,7.733333333333333,11.8,5.4,9.955555555555556,-21.177777777777777,3.066666666666667
2020-09-23 16:43:00,-13.6,4.644444444444445,5.911111111111111,19.31111111111111,22.488888888888887,-17.355555555555554,7.777777777777778,11.755555555555556,5.4222222222222225,10.0,-21.2,3.022222222222222
2020-09-23 16:44:00,-13.6,4.822222222222222,5.977777777777778,19.4,22.31111111111111,-17.68888888888889,7.822222222222222,11.71111111111111,5.444444444444445,10.066666666666666,-21.2,2.977777777777778
2020-09-23 16:45:00,-13.555555555555555,4.977777777777778,6.088888888888889,19.488888888888887,22.133333333333333,-18.0,7.888888888888889,11.71111111111111,5.488888888888889,10.155555555555555,-21.22222222222222,2.9555555555555557
2020-09-23 16:46:00,-13.555555555555555,5.088888888888889,6.2,19.533333333333335,21.91111111111111,-18.288888888888888,7.955555555555556,11.71111111111111,5.533333333333333,10.28888888888889,-21.22222222222222,2.933333333333333
2020-09-23 16:47:00,-13.555555555555555,5.155555555555556,6.288888888888889,19.6,21.68888888888889,-18.555555555555557,8.044444444444444,11.71111111111111,5.5777777777777775,10.444444444444445,-21.2,2.888888888888889
2020-09-23 16:48:00,-13.577777777777778,5.222222222222222,6.333333333333333,19.644444444444446,21.466666666666665,-18.8,8.133333333333333,11.733333333333333,5.5777777777777775,10.644444444444444,-21.155555555555555,2.8444444444444446
2020-09-23 16:49:00,-13.6,5.266666666666667,6.355555555555555,19.711111111111112,21.244444444444444,-19.066666666666666,8.222222222222221,11.733333333333333,5.6,10.844444444444445,-21.08888888888889,2.7777777777777777
2020-09-23 16:50:00,-13.6,5.288888888888889,6.333333333333333,19.755555555555556,21.022222222222222,-19.333333333333332,8.333333333333334,11.688888888888888,5.644444444444445,11.066666666666666,-21.0,2.7111111111111112
2020-09-23 16:51:00,-13.622222222222222,5.311111111111111,6.266666666666667,19.755555555555556,20.77777777777778,-19.6,8.444444444444445,11.644444444444444,5.688888888888889,11.28888888888889,-20.88888888888889,2.688888888888889
2020-09-23 16:52:00,-13.666666666666666,5.311111111111111,6.2,19.755555555555556,20.511111111111113,-19.844444444444445,8.533333333333333,11.6,5.733333333333333,11.511111111111111,-20.755555555555556,2.6222222222222222
2020-09-23 16:53:00,-13.71111111111111,5.333333333333333,6.133333333333334,19.77777777777778,20.244444444444444,-20.066666666666666,8.622222222222222,11.577777777777778,5.7555555555555555,11.733333333333333,-20.6,2.533333333333333
2020-09-23 16:54:00,-13.777777777777779,5.355555555555555,6.066666666666666,19.755555555555556,19.955555555555556,-20.266666666666666,8.71111111111111,11.577777777777778,5.777777777777778,11.911111111111111,-20.488888888888887,2.488888888888889
2020-09-23 16:55:00,-13.8,5.355555555555555,6.044444444444444,19.733333333333334,19.666666666666668,-20.488888888888887,8.777777777777779,11.577777777777778,5.822222222222222,12.066666666666666,-20.4,2.488888888888889
2020-09-23 16:56:00,-13.822222222222223,5.377777777777778,6.066666666666666,19.666666666666668,19.377777777777776,-20.733333333333334,8.844444444444445,11.6,5.911111111111111,12.222222222222221,-20.31111111111111,2.488888888888889
2020-09-23 16:57:00,-13.844444444444445,5.4,6.111111111111111,19.622222222222224,19.08888888888889,-20.955555555555556,8.955555555555556,11.644444444444444,6.0,12.355555555555556,-20.244444444444444,2.488888888888889
2020-09-23 16:58:00,-13.822222222222223,5.4222222222222225,6.155555555555556,19.533333333333335,18.8,-21.177777777777777,9.066666666666666,11.733333333333333,6.044444444444444,12.466666666666667,-20.155555555555555,2.511111111111111
2020-09-23 16:59:00,-13.822222222222223,5.4,6.222222222222222,19.444444444444443,18.511111111111113,-21.42222222222222,9.177777777777777,11.822222222222223,6.066666666666666,12.577777777777778,-20.11111111111111,2.488888888888889
2020-09-23 17:00:00,-13.822222222222223,5.355555555555555,6.266666666666667,19.377777777777776,18.244444444444444,-21.666666666666668,9.333333333333334,11.911111111111111,6.044444444444444,12.688888888888888,-20.08888888888889,2.488888888888889
2020-09-23 17:01:00,-13.866666666666667,5.311111111111111,6.311111111111111,19.31111111111111,18.0,-21.866666666666667,9.466666666666667,11.977777777777778,6.044444444444444,12.822222222222223,-20.08888888888889,2.488888888888889
2020-09-23 17:02:00,-13.933333333333334,5.266666666666667,6.355555555555555,19.288888888888888,17.8,-22.044444444444444,9.555555555555555,12.044444444444444,6.0,12.955555555555556,-20.066666666666666,2.488888888888889
2020-09-23 17:03:00,-13.977777777777778,5.2,6.4222222222222225,19.22222222222222,17.622222222222224,-22.22222222222222,9.666666666666666,12.11111111111111,5.977777777777778,13.133333333333333,-20.022222222222222,2.488888888888889
2020-09-23 17:04:00,-14.022222222222222,5.133333333333334,6.533333333333333,19.155555555555555,17.466666666666665,-22.377777777777776,9.733333333333333,12.155555555555555,5.955555555555556,13.266666666666667,-20.0,2.488888888888889
2020-09-23 17:05:00,-14.066666666666666,5.111111111111111,6.688888888888889,19.044444444444444,17.333333333333332,-22.488888888888887,9.822222222222223,12.177777777777777,5.888888888888889,13.422222222222222,-19.977777777777778,2.511111111111111
2020-09-23 17:06:00,-14.088888888888889,5.066666666666666,6.888888888888889,18.933333333333334,17.177777777777777,-22.555555555555557,9.911111111111111,12.222222222222221,5.866666666666666,13.577777777777778,-19.933333333333334,2.511111111111111
2020-09-23 17:07:00,-14.155555555555555,4.977777777777778,7.066666666666666,18.822222222222223,17.022222222222222,-22.622222222222224,9.977777777777778,12.222222222222221,5.844444444444444,13.733333333333333,-19.844444444444445,2.466666666666667
2020-09-23 17:08:00,-14.266666666666667,4.866666666666666,7.222222222222222,18.666666666666668,16.866666666666667,-22.666666666666668,10.044444444444444,12.2,5.822222222222222,13.88888888888889,-19.755555555555556,2.4444444444444446
2020-09-23 17:09:00,-14.377777777777778,4.777777777777778,7.377777777777778,18.511111111111113,16.68888888888889,-22.666666666666668,10.066666666666666,12.222222222222221,5.777777777777778,14.044444444444444,-19.622222222222224,2.4
2020-09-23 17:10:00,-14.444444444444445,4.688888888888889,7.533333333333333,18.377777777777776,16.533333333333335,-22.666666666666668,10.066666666666666,12.244444444444444,5.688888888888889,14.222222222222221,-19.511111111111113,2.311111111111111
2020-09-23 17:11:00,-14.555555555555555,4.6,7.711111111111111,18.288888888888888,16.377777777777776,-22.622222222222224,10.088888888888889,12.266666666666667,5.6,14.4,-19.377777777777776,2.2222222222222223
2020-09-23 17:12:00,-14.688888888888888,4.511111111111111,7.911111111111111,18.155555555555555,16.244444444444444,-22.555555555555557,10.088888888888889,12.28888888888889,5.488888888888889,14.555555555555555,-19.244444444444444,2.111111111111111
2020-09-23 17:13:00,-14.822222222222223,4.444444444444445,8.088888888888889,18.022222222222222,16.08888888888889,-22.488888888888887,10.133333333333333,12.355555555555556,5.355555555555555,14.666666666666666,-19.133333333333333,2.022222222222222
2020-09-23 17:14:00,-14.933333333333334,4.4,8.266666666666667,17.866666666666667,15.955555555555556,-22.42222222222222,10.155555555555555,12.444444444444445,5.222222222222222,14.777777777777779,-19.022222222222222,1.8888888888888888
2020-09-23 17:15:00,-15.022222222222222,4.377777777777778,8.4,17.711111111111112,15.866666666666667,-22.355555555555554,10.155555555555555,12.488888888888889,5.133333333333334,14.88888888888889,-18.88888888888889,1.7555555555555555
2020-09-23 17:16:00,-15.155555555555555,4.311111111111111,8.533333333333333,17.6,15.822222222222223,-22.266666666666666,10.177777777777777,12.577777777777778,5.044444444444444,14.977777777777778,-18.755555555555556,1.6444444444444444
2020-09-23 17:17:00,-15.28888888888889,4.222222222222222,8.688888888888888,17.488888888888887,15.777777777777779,-22.133333333333333,10.222222222222221,12.644444444444444,4.977777777777778,15.044444444444444,-18.57777777777778,1.488888888888889
2020-09-23 17:18:00,-15.4,4.111111111111111,8.8,17.355555555555554,15.755555555555556,-22.022222222222222,10.311111111111112,12.666666666666666,4.933333333333334,15.11111111111111,-18.377777777777776,1.3111111111111111
2020-09-23 17:19:00,-15.488888888888889,4.0,8.88888888888889,17.22222222222222,15.71111111111111,-21.866666666666667,10.377777777777778,12.688888888888888,4.866666666666666,15.133333333333333,-18.177777777777777,1.1111111111111112
2020-09-23 17:20:00,-15.577777777777778,3.8444444444444446,8.955555555555556,17.066666666666666,15.688888888888888,-21.711111111111112,10.444444444444445,12.71111111111111,4.7555555555555555,15.155555555555555,-18.022222222222222,0.9555555555555556
2020-09-23 17:21:00,-15.666666666666666,3.7333333333333334,9.022222222222222,16.91111111111111,15.71111111111111,-21.555555555555557,10.488888888888889,12.733333333333333,4.644444444444445,15.177777777777777,-17.822222222222223,0.8
2020-09-23 17:22:00,-15.71111111111111,3.6444444444444444,9.044444444444444,16.8,15.755555555555556,-21.444444444444443,10.577777777777778,12.755555555555556,4.555555555555555,15.2,-17.622222222222224,0.6222222222222222
2020-09-23 17:23:00,-15.777777777777779,3.533333333333333,9.066666666666666,16.68888888888889,15.8,-21.377777777777776,10.666666666666666,12.8,4.488888888888889,15.222222222222221,-17.444444444444443,0.4222222222222222
2020-09-23 17:24:00,-15.866666666666667,3.4444444444444446,9.133333333333333,16.622222222222224,15.88888888888889,-21.288888888888888,10.755555555555556,12.866666666666667,4.466666666666667,15.28888888888889,-17.266666666666666,0.2222222222222222
2020-09-23 17:25:00,-15.911111111111111,3.3555555555555556,9.2,16.57777777777778,16.0,-21.2,10.866666666666667,12.977777777777778,4.444444444444445,15.377777777777778,-17.066666666666666,-0.022222222222222223
2020-09-23 17:26:00,-15.933333333333334,3.2222222222222223,9.266666666666667,16.488888888888887,16.133333333333333,-21.133333333333333,10.933333333333334,13.088888888888889,4.4,15.511111111111111,-16.91111111111111,-0.28888888888888886
2020-09-23 17:27:00,-16.0,3.0444444444444443,9.333333333333334,16.444444444444443,16.244444444444444,-21.08888888888889,10.955555555555556,13.244444444444444,4.355555555555555,15.622222222222222,-16.77777777777778,-0.5555555555555556
2020-09-23 17:28:00,-16.11111111111111,2.8666666666666667,9.4,16.377777777777776,16.355555555555554,-21.022222222222222,10.977777777777778,13.422222222222222,4.355555555555555,15.71111111111111,-16.644444444444446,-0.8222222222222222
2020-09-23 17:29:00,-16.266666666666666,2.688888888888889,9.466666666666667,16.31111111111111,16.488888888888887,-20.933333333333334,11.0,13.555555555555555,4.355555555555555,15.822222222222223,-16.488888888888887,-1.0888888888888888
2020-09-23 17:30:00,-16.444444444444443,2.511111111111111,9.488888888888889,16.22222222222222,16.644444444444446,-20.822222222222223,11.0,13.644444444444444,4.333333333333333,15.933333333333334,-16.31111111111111,-1.3555555555555556
2020-09-23 17:31:00,-16.622222222222224,2.3777777777777778,9.466666666666667,16.133333333333333,16.844444444444445,-20.711111111111112,11.022222222222222,13.733333333333333,4.355555555555555,16.022222222222222,-16.177777777777777,-1.6
2020-09-23 17:32:00,-16.822222222222223,2.2888888888888888,9.488888888888889,16.022222222222222,17.044444444444444,-20.57777777777778,11.0,13.822222222222223,4.4,16.066666666666666,-16.044444444444444,-1.8666666666666667
2020-09-23 17:33:00,-17.0,2.2444444444444445,9.511111111111111,15.933333333333334,17.2,-20.444444444444443,10.955555555555556,13.866666666666667,4.444444444444445,16.11111111111111,-15.88888888888889,-2.088888888888889
2020-09-23 17:34:00,-17.2,2.1777777777777776,9.555555555555555,15.844444444444445,17.333333333333332,-20.333333333333332,10.911111111111111,13.933333333333334,4.488888888888889,16.11111111111111,-15.777777777777779,-2.2666666666666666
2020-09-23 17:35:00,-17.4,2.111111111111111,9.644444444444444,15.755555555555556,17.466666666666665,-20.22222222222222,10.866666666666667,14.044444444444444,4.488888888888889,16.133333333333333,-15.688888888888888,-2.4
2020-09-23 17:36:00,-17.622222222222224,2.022222222222222,9.777777777777779,15.666666666666666,17.622222222222224,-20.066666666666666,10.844444444444445,14.177777777777777,4.488888888888889,16.177777777777777,-15.622222222222222,-2.577777777777778
2020-09-23 17:37:00,-17.8,1.9555555555555555,9.911111111111111,15.6,17.8,-19.933333333333334,10.866666666666667,14.311111111111112,4.444444444444445,16.2,-15.555555555555555,-2.7111111111111112
2020-09-23 17:38:00,-18.022222222222222,1.9111111111111112,10.066666666666666,15.533333333333333,17.977777777777778,-19.8,10.911111111111111,14.422222222222222,4.377777777777778,16.2,-15.488888888888889,-2.8444444444444446
2020-09-23 17:39:00,-18.22222222222222,1.8666666666666667,10.266666666666667,15.511111111111111,18.155555555555555,-19.68888888888889,10.933333333333334,14.533333333333333,4.333333333333333,16.22222222222222,-15.4,-2.977777777777778
2020-09-23 17:40:00,-18.444444444444443,1.8444444444444446,10.422222222222222,15.488888888888889,18.31111111111111,-19.533333333333335,10.977777777777778,14.6,4.266666666666667,16.244444444444444,-15.311111111111112,-3.1333333333333333
2020-09-23 17:41:00,-18.644444444444446,1.7777777777777777,10.577777777777778,15.511111111111111,18.466666666666665,-19.355555555555554,11.022222222222222,14.644444444444444,4.2,16.22222222222222,-15.244444444444444,-3.2888888888888888
2020-09-23 17:42:00,-18.866666666666667,1.6888888888888889,10.733333333333333,15.555555555555555,18.622222222222224,-19.177777777777777,11.022222222222222,14.71111111111111,4.111111111111111,16.244444444444444,-15.155555555555555,-3.4444444444444446
2020-09-23 17:43:00,-19.133333333333333,1.5777777777777777,10.88888888888889,15.644444444444444,18.77777777777778,-19.0,11.022222222222222,14.733333333333333,4.022222222222222,16.244444444444444,-15.088888888888889,-3.6
2020-09-23 17:44:00,-19.355555555555554,1.511111111111111,11.044444444444444,15.733333333333333,18.91111111111111,-18.8,11.022222222222222,14.755555555555556,3.911111111111111,16.244444444444444,-14.977777777777778,-3.7111111111111112
2020-09-23 17:45:00,-19.57777777777778,1.4666666666666666,11.177777777777777,15.822222222222223,19.044444444444444,-18.6,11.022222222222222,14.777777777777779,3.8444444444444446,16.266666666666666,-14.822222222222223,-3.8222222222222224
2020-09-23 17:46:00,-19.77777777777778,1.3777777777777778,11.355555555555556,15.911111111111111,19.177777777777777,-18.444444444444443,11.0,14.8,3.8,16.288888888888888,-14.688888888888888,-3.888888888888889
2020-09-23 17:47:00,-19.977777777777778,1.2666666666666666,11.577777777777778,15.977777777777778,19.266666666666666,-18.31111111111111,10.977777777777778,14.822222222222223,3.8,16.333333333333332,-14.577777777777778,-3.9555555555555557
2020-09-23 17:48:00,-20.2,1.1333333333333333,11.777777777777779,16.044444444444444,19.355555555555554,-18.177777777777777,10.955555555555556,14.844444444444445,3.8222222222222224,16.333333333333332,-14.466666666666667,-4.022222222222222
2020-09-23 17:49:00,-20.42222222222222,1.0,11.955555555555556,16.11111111111111,19.444444444444443,-18.066666666666666,10.977777777777778,14.844444444444445,3.8444444444444446,16.355555555555554,-14.333333333333334,-4.066666666666666
2020-09-23 17:50:00,-20.644444444444446,0.8444444444444444,12.11111111111111,16.177777777777777,19.511111111111113,-18.0,10.977777777777778,14.866666666666667,3.8666666666666667,16.4,-14.177777777777777,-4.155555555555556
2020-09-23 17:51:00,-20.844444444444445,0.6888888888888889,12.266666666666667,16.244444444444444,19.6,-17.955555555555556,11.0,14.911111111111111,3.8444444444444446,16.466666666666665,-14.0,-4.266666666666667
2020-09-23 17:52:00,-21.044444444444444,0.5333333333333333,12.466666666666667,16.333333333333332,19.666666666666668,-17.933333333333334,11.044444444444444,15.0,3.8222222222222224,16.533333333333335,-13.844444444444445,-4.377777777777778
2020-09-23 17:53:00,-21.2,0.4222222222222222,12.688888888888888,16.466666666666665,19.733333333333334,-17.933333333333334,11.088888888888889,15.133333333333333,3.8,16.555555555555557,-13.71111111111111,-4.466666666666667
2020-09-23 17:54:00,-21.355555555555554,0.26666666666666666,12.911111111111111,16.57777777777778,19.8,-17.977777777777778,11.177777777777777,15.244444444444444,3.7777777777777777,16.622222222222224,-13.622222222222222,-4.555555555555555
2020-09-23 17:55:00,-21.555555555555557,0.08888888888888889,13.088888888888889,16.666666666666668,19.866666666666667,-18.022222222222222,11.311111111111112,15.377777777777778,3.8,16.68888888888889,-13.488888888888889,-4.644444444444445
2020-09-23 17:56:00,-21.755555555555556,-0.06666666666666667,13.222222222222221,16.755555555555556,19.91111111111111,-18.066666666666666,11.422222222222222,15.511111111111111,3.8222222222222224,16.711111111111112,-13.377777777777778,-4.711111111111111
2020-09-23 17:57:00,-21.933333333333334,-0.24444444444444444,13.355555555555556,16.88888888888889,19.955555555555556,-18.08888888888889,11.555555555555555,15.622222222222222,3.888888888888889,16.733333333333334,-13.311111111111112,-4.7555555555555555
2020-09-23 17:58:00,-22.11111111111111,-0.4222222222222222,13.466666666666667,17.022222222222222,20.0,-18.08888888888889,11.688888888888888,15.71111111111111,3.933333333333333,16.755555555555556,-13.244444444444444,-4.777777777777778
2020-09-23 17:59:00,-22.31111111111111,-0.6,13.555555555555555,17.155555555555555,20.022222222222222,-18.066666666666666,11.822222222222223,15.822222222222223,4.0,16.822222222222223,-13.155555555555555,-4.777777777777778
2020-09-23 18:00:00,-22.533333333333335,-0.8,13.666666666666666,17.288888888888888,20.044444444444444,-18.08888888888889,12.0,15.977777777777778,4.066666666666666,16.866666666666667,-13.11111111111111,-4.777777777777778
2020-09-23 18:01:00,-22.733333333333334,-1.0,13.822222222222223,17.42222222222222,20.066666666666666,-18.133333333333333,12.155555555555555,16.11111111111111,4.088888888888889,16.933333333333334,-13.044444444444444,-4.7555555555555555
2020-09-23 18:02:00,-22.91111111111111,-1.2,13.977777777777778,17.555555555555557,20.11111111111111,-18.177777777777777,12.266666666666667,16.288888888888888,4.066666666666666,17.0,-12.977777777777778,-4.711111111111111
2020-09-23 18:03:00,-23.08888888888889,-1.3555555555555556,14.177777777777777,17.666666666666668,20.133333333333333,-18.2,12.377777777777778,16.466666666666665,4.066666666666666,17.066666666666666,-12.933333333333334,-4.622222222222222
2020-09-23 18:04:00,-23.288888888888888,-1.5333333333333334,14.377777777777778,17.77777777777778,20.155555555555555,-18.22222222222222,12.533333333333333,16.6,4.066666666666666,17.133333333333333,-12.933333333333334,-4.511111111111111
2020-09-23 18:05:00,-23.466666666666665,-1.6888888888888889,14.6,17.866666666666667,20.155555555555555,-18.244444444444444,12.666666666666666,16.755555555555556,4.066666666666666,17.2,-12.933333333333334,-4.4222222222222225
2020-09-23 18:06:00,-23.666666666666668,-1.8888888888888888,14.822222222222223,17.955555555555556,20.155555555555555,-18.288888888888888,12.844444444444445,16.933333333333334,4.066666666666666,17.266666666666666,-12.933333333333334,-4.355555555555555
2020-09-23 18:07:00,-23.88888888888889,-2.088888888888889,15.088888888888889,18.022222222222222,20.155555555555555,-18.31111111111111,13.022222222222222,17.133333333333333,4.088888888888889,17.31111111111111,-12.933333333333334,-4.266666666666667
2020-09-23 18:08:00,-24.133333333333333,-2.2888888888888888,15.355555555555556,18.133333333333333,20.155555555555555,-18.333333333333332,13.155555555555555,17.333333333333332,4.133333333333334,17.333333333333332,-12.88888888888889,-4.133333333333334
2020-09-23 18:09:00,-24.333333333333332,-2.466666666666667,15.577777777777778,18.22222222222222,20.11111111111111,-18.355555555555554,13.28888888888889,17.511111111111113,4.155555555555556,17.31111111111111,-12.822222222222223,-4.044444444444444
2020-09-23 18:10:00,-24.533333333333335,-2.6222222222222222,15.777777777777779,18.288888888888888,20.044444444444444,-18.355555555555554,13.422222222222222,17.644444444444446,4.2,17.266666666666666,-12.755555555555556,-3.911111111111111
2020-09-23 18:11:00,-24.733333333333334,-2.7333333333333334,15.955555555555556,18.4,19.933333333333334,-18.355555555555554,13.555555555555555,17.755555555555556,4.2444444444444445,17.2,-12.688888888888888,-3.8
2020-09-23 18:12:00,-24.933333333333334,-2.8444444444444446,16.11111111111111,18.488888888888887,19.8,-18.355555555555554,13.733333333333333,17.866666666666667,4.333333333333333,17.11111111111111,-12.644444444444444,-3.7333333333333334
2020-09-23 18:13:00,-25.08888888888889,-2.911111111111111,16.266666666666666,18.6,19.711111111111112,-18.377777777777776,13.88888888888889,17.977777777777778,4.4,17.022222222222222,-12.644444444444444,-3.6666666666666665
2020-09-23 18:14:00,-25.2,-2.933333333333333,16.4,18.68888888888889,19.6,-18.42222222222222,14.0,18.08888888888889,4.466666666666667,16.933333333333334,-12.644444444444444,-3.577777777777778
